DESTINO,ORIGEN,CANTI,FOBDOL,FOBPES
MEX,BOG,1052,79842,317762259
MEX,BOG,88,5557,22218521
MEX,BOG,3,9,36197
MEX,BOG,3,9,36197
MEX,BOG,1281,9439,37740776
MEX,BOG,11520,19353,76311352
MEX,BOG,15,39,153778
MEX,BOG,8,23,91991
MEX,BOG,18,151,596423
MEX,BOG,39,1911,7482387
MEX,BOG,109,5341,20912312
MEX,BOG,3,75,301499
MEX,BOG,1157,38344,151993658
MEX,BOG,42,2730,10689124
MEX,BOG,2215,9105,36260185
MEX,BOG,43,2967,11863579
MEX,BOG,200,8862,35124990
MEX,BOG,287,10545,41621942
MEX,BOG,58,706,2840708
MEX,BOG,690,15371,61841043
MEX,BOG,130,1762,7090425
MEX,BOG,53,479,1928687
MEX,BOG,96,3156,12484757
MEX,BOG,300,1170,4707156
MEX,BOG,41,1250,4917704
MEX,BOG,5110,3404,13087733
MEX,BOG,17,10403,40274230
MEX,BOG,300,600,2355462
MEX,BOG,15552,3593,14106783
MEX,BOG,679,14359,56815117
MEX,BOG,180,4140,16380986
MEX,BOG,72,7200,28799352
MEX,BOG,4,1908,7387733
MEX,BOG,90,47,183726
MEX,BOG,1,5,19997
MEX,BOG,3,58,229509
MEX,BOG,12,230,918036
MEX,BOG,16,184,732939
MEX,BOG,50,829,3303306
MEX,BOG,146,1613,6448797
MEX,BOG,2,771,3070013
MEX,BOG,13,21,82451
MEX,BOG,5,2129,8481481
MEX,BOG,2,1327,5287472
MEX,BOG,0,9,37362
MEX,BOG,11,66,261095
MEX,BOG,7,32866,130911084
MEX,BOG,4,48496,193164891
MEX,BOG,1,1100,4383218
MEX,BOG,2,21445,86276371
MEX,BOG,1,886,3486241
MEX,BOG,5,4196,16714970
MEX,BOG,1,2152,8462934
MEX,BOG,39,175500,699042825
MEX,BOG,1,4645,18267274
MEX,BOG,1,1190,4757427
MEX,BOG,3,19917,78790409
MEX,BOG,432,4134,16347755
MEX,BOG,464,19287,76120115
MEX,BOG,332,9127,35871589
MEX,BOG,6,174,688862
MEX,BOG,1397,21138,83322094
MEX,BOG,251,798,3159275
MEX,BOG,34,668,2635966
MEX,BOG,49,545,2151915
MEX,BOG,37,2029,8026156
MEX,BOG,123,2632,10394094
MEX,BOG,163,437,1717485
MEX,BOG,9,97,385665
MEX,BOG,1,29,114153
MEX,BOG,26,3381,13358830
MEX,BOG,15,339,1339661
MEX,BOG,739,9485,38162078
MEX,BOG,2,204,811368
MEX,BOG,9,34981,135426921
MEX,BOG,9,4488,17375881
MEX,BOG,9,1864,7214950
MEX,BOG,1,23,87379
MEX,BOG,1,503,2004241
MEX,BOG,4,235,910526
MEX,BOG,2,3072,11892940
MEX,BOG,1,44,170847
MEX,BOG,7,382,1520831
MEX,BOG,6,585,2324790
MEX,BOG,1765,13096,51553126
MEX,BOG,1077,52873,209233244
MEX,BOG,75,3538,13935132
MEX,BOG,56,1746,6873172
MEX,BOG,1805,19960,79146082
MEX,BOG,108,377,1487533
MEX,BOG,391,51641,203084021
MEX,BOG,348,7099,27996693
MEX,BOG,602,28549,113708600
MEX,BOG,18,424,1673954
MEX,BOG,2594,25780,102186737
MEX,BOG,14,206,810743
MEX,BOG,1577,23596,93540240
MEX,BOG,5,80,313624
MEX,BOG,48842,6465,25525416
MEX,BOG,421,1731,6794369
MEX,BOG,85,1287,5061007
MEX,BOG,45680,8695,34134413
MEX,BOG,1034,53721,210339640
MEX,BOG,48,539,2129842
MEX,BOG,77,2124,8594029
MEX,BOG,6,1319,5219111
MEX,BOG,1,300,1214051
MEX,BOG,26,389,1529030
MEX,BOG,6,468,1865266
MEX,BOG,14,215,845664
MEX,BOG,165,14643,58245590
MEX,BOG,15,221,870321
MEX,BOG,38,942,3745344
MEX,BOG,28,416,1635761
MEX,BOG,1580,21451,85492585
MEX,BOG,4,53,209056
MEX,BOG,136,2056,8086192
MEX,BOG,2,72,282360
MEX,BOG,290,1888,7468746
MEX,BOG,350,1029,4116253
MEX,BOG,24,361,1418092
MEX,BOG,11,621,2450898
MEX,BOG,7,145,579944
MEX,BOG,1448,2027,8105779
MEX,BOG,2,37,148541
MEX,BOG,214,10817,43168072
MEX,BOG,2,100,398809
MEX,BOG,474,7467,29799023
MEX,BOG,49,223,890565
MEX,BOG,1350,20085,76765874
MEX,BOG,80,10590,42360167
MEX,BOG,2,54,209867
MEX,BOG,2,259,1015428
MEX,BOG,1,69,270165
MEX,BOG,31,183034,716655053
MEX,BOG,6,2436,9539632
MEX,BOG,216,2329,9423259
MEX,BOG,542,25220,102019923
MEX,BOG,137,3542,14327117
MEX,BOG,37,1226,4957660
MEX,BOG,825,12686,51317095
MEX,BOG,82,477,1931471
MEX,BOG,39400,2167,8631486
MEX,BOG,390,7176,28393710
MEX,BOG,4,91,358997
MEX,BOG,142,5747,22739935
MEX,BOG,3,130,512480
MEX,BOG,345,3181,12586454
MEX,BOG,19,932,3688808
MEX,BOG,357,7364,29139401
MEX,BOG,33,64,251729
MEX,BOG,24,96,380166
MEX,BOG,1,65,257269
MEX,BOG,264,6065,23998897
MEX,BOG,5000,4250,16640578
MEX,BOG,579,28403,111854743
MEX,BOG,18,758,2986068
MEX,BOG,193,4421,17423571
MEX,BOG,431,1361,5343209
MEX,BOG,60,270,1066382
MEX,BOG,100,4672,18448487
MEX,BOG,114,5730,22510113
MEX,BOG,1910,14585,57590996
MEX,BOG,95842,12742,50058406
MEX,BOG,44,154,605393
MEX,BOG,9965,3162,12412460
MEX,BOG,1212,59098,236301945
MEX,BOG,39,1074,4214981
MEX,BOG,8800,3194,12507450
MEX,BOG,159,2567,10077059
MEX,BOG,10,57,225575
MEX,BOG,80,5421,21283366
MEX,BOG,1,36,141121
MEX,BOG,4,476,1876876
MEX,BOG,28,2145,8465637
MEX,BOG,0,23,88722
MEX,BOG,860,3876,15215499
MEX,BOG,800,2293,9003165
MEX,BOG,7,527,2068135
MEX,BOG,3,240116,960106267
MEX,BOG,53115,10303,40448229
MEX,BOG,4,10,38158
MEX,BOG,17,88,343505
MEX,BOG,4,63,248069
MEX,BOG,5,617,2423535
MEX,BOG,5,1159,4551341
MEX,BOG,5,750,2998882
MEX,BOG,18,6804,26341346
MEX,BOG,3932,1204,4602436
MEX,BOG,733,477,1822124
MEX,BOG,2,901,3542752
MEX,BOG,433,5684,22678198
MEX,BOG,44,308,1228781
MEX,BOG,506,19614,74965689
MEX,BOG,2510,80515,317992152
MEX,BOG,831,21794,86054481
MEX,BOG,5191,4333583,17082576179
MEX,BOG,64,3457,13289970
MEX,BOG,737,18038,69834260
MEX,BOG,1,5,20524
MEX,BOG,52,638,2550623
MDA,BOG,1140,716,2821238
MDA,BOG,32150,5068,20252328
MDA,BOG,2240,904,3611226
MDA,BOG,11050,2032,8114823
MDA,BOG,520,681,2723939
MDA,BOG,9,48,191996
MDA,BOG,1200,222,884115
MDA,BOG,25500,4623,18434888
MDA,BOG,28200,4056,15950585
MDA,BOG,2988,3611,13882840
MDA,BOG,50,4,15379
MDA,BOG,5500,737,2947934
MDA,BOG,400,68,271994
MDA,BOG,162250,28816,115263327
MNE,BOG,36400,12172,48484854
MNE,BOG,1280,494,1969309
MNE,BOG,29450,9839,39188261
MNE,BOG,1440,446,1778078
MOZ,BOG,48,1253,5008534
MOZ,BOG,175,4000,15992041
MOZ,BOG,22,653,2612626
MOZ,BOG,78,1282,5126890
NIC,BOG,1,190,759717
NIC,BOG,2,295,1175029
NIC,BOG,6,1200,4738248
NIC,BOG,12,420,1679761
NIC,BOG,941,16500,65990595
NIC,BOG,423,7450,29795754
NIC,BOG,821,15976,63896653
NIC,BOG,229,10441,41586476
NIC,BOG,0,26,103640
NIC,BOG,0,30,119540
NIC,BOG,1,6669,26666063
NIC,BOG,100,4037,15848333
NIC,BOG,80,407,1596611
NIC,BOG,90,297,1164776
NIC,BOG,30,179,704283
NIC,BOG,22,9118,36471659
NIC,BOG,17,17,67990
NIC,BOG,50,50,199972
NIC,BOG,15300,22353,87521607
NIC,BOG,1,5096,20121760
NIC,BOG,8251,121928,478416639
NIC,BOG,1628,65255,257095683
NIC,BOG,7078,291552,1151484787
NIC,BOG,4,547,2163240
NIC,BOG,315,2060,8205289
NIC,BOG,405,2836,11339774
NIC,BOG,1,8095,31695406
NIC,BOG,280,4982,19506672
NIC,BOG,4,1114,4361789
NIC,BOG,4,2628,10289750
NIC,BOG,2,450,1761944
NIC,BOG,3,417,1632734
NIC,BOG,1,989,3872360
NIC,BOG,7,1537,6018016
NIC,BOG,1,1323,5180114
NIC,BOG,3,7050,27603782
NIC,BOG,3,1107,4334381
NIC,BOG,3,741,2901334
NIC,BOG,9,10905,43437764
NIC,BOG,2,75,301266
NIC,BOG,1,168,668572
NIC,BOG,1,41,164146
NIC,BOG,2,1,4773
NIC,BOG,3,4542,18091467
NIC,BOG,1,1514,6030489
NIC,BOG,193,24257,96535762
NIC,BOG,1274,58049,231907183
NIC,BOG,120,1711,6579662
NIC,BOG,10,206,792992
NIC,BOG,20,191,734320
NIC,BOG,146,1042,4005715
NIC,BOG,6,3474,13449417
NIC,BOG,79,4999,19219244
NIC,BOG,5,186,713712
NIC,BOG,7,20,76896
NIC,BOG,100,386,1543425
NIC,BOG,150,378,1513436
NIC,BOG,2,10530,41664683
NOR,BOG,2,11500,45982865
NOR,BOG,1,16000,63308160
NOR,BOG,4385,1614,6386211
NOR,BOG,43541,12241,48945681
NOR,BOG,212453,62078,248219904
NOR,BOG,16150,7802,31207298
NOR,BOG,330,102,407991
NOR,BOG,3590,764,3056331
NOR,BOG,230,75,299993
NOR,BOG,620,201,803982
NOR,BOG,193,970,3877913
NOR,BOG,13193,3387,13543913
NOR,BOG,58370,16291,65141286
NOR,BOG,344,116,465626
NZL,BOG,12000,4042,15995202
NZL,BOG,8159,4430,17391789
NZL,BOG,2800,4072,16281933
NZL,BOG,472,875,3499496
NZL,BOG,0,486,1933902
NZL,BOG,14005,3499,13458285
NZL,BOG,192,372,1423637
NZL,BOG,6600,990,3783830
NZL,BOG,1600,352,1345362
NZL,BOG,1560,574,2205770
NZL,BOG,39160,16393,65166844
NZL,BOG,72,281,1108750
NZL,BOG,1,7077,27830546
OMN,BOG,300,190,758292
OMN,BOG,65,1621,6363673
NLD,BOG,18,95,378339
NLD,BOG,629,3609,14431662
NLD,BOG,12,79,314523
NLD,BOG,15,137,546996
NLD,BOG,24,219,875194
NLD,BOG,15154,8938,35762821
NLD,BOG,7750,1938,7586146
NLD,BOG,39840,9030,35357899
NLD,BOG,400,70,283234
NLD,BOG,60,24,96557
NLD,BOG,60,6,22932
NLD,BOG,21981,11931,47317832
NLD,BOG,15395,3780,15121068
NLD,BOG,6355,41872,167485831
NLD,BOG,83831,45593,180966703
NLD,BOG,29230,18280,72223659
NLD,BOG,2300,644,2574041
NLD,BOG,220,11,43524
NLD,BOG,200,2,7999
NLD,BOG,5850,1053,4200996
NLD,BOG,758,4677,18360041
NLD,BOG,1,2,7982
NLD,BOG,200,50,191102
NLD,BOG,200,70,267544
NLD,BOG,111652,70955,281064848
NLD,BOG,5270,993,3952917
NLD,BOG,4640,1187,4697426
NLD,BOG,1170,117,462941
NLD,BOG,41953,22867,90276038
NLD,BOG,508,3362,13276966
NLD,BOG,100,1,4045
NLD,BOG,100,1,4045
NLD,BOG,15430,9955,39692330
NLD,BOG,22422,14946,59608351
NLD,BOG,11237,8693,34528598
NLD,BOG,19760,3985,15884391
NLD,BOG,1600,430,1659647
NLD,BOG,100,10,39485
NLD,BOG,7576,5005,19877235
NLD,BOG,40,4,15794
NLD,BOG,5,704,2809321
NLD,BOG,50,309,1222639
NLD,BOG,67,260,1038001
NLD,BOG,152,1672,6615703
NLD,BOG,200,1370,5420761
NLD,BOG,144,393,1555481
NLD,BOG,7,437,1741558
NLD,BOG,473,56021,221201791
NLD,BOG,38275,15130,60871167
NLD,BOG,44000,7878,30628630
NLD,BOG,17220,5850,23535778
NLD,BOG,2500,956,3769537
NLD,BOG,88450,14934,58729299
NLD,BOG,117450,20052,78826577
NLD,BOG,5700,1424,5729051
NLD,BOG,748,5420,21671924
NLD,BOG,34600,5874,23485248
NLD,BOG,188100,30054,120145727
NLD,BOG,7400,2130,8543646
NLD,BOG,613,98,392174
NLD,BOG,7042,1152,4629876
NLD,BOG,71070,12230,48534648
NLD,BOG,870,684,2730128
NLD,BOG,400,8,31865
NLD,BOG,400,4,15998
NLD,BOG,168,617244,2437212940
NLD,BOG,75000,22092,86598887
NLD,BOG,14050,2288,9126172
NLD,BOG,393900,59018,235302079
NLD,BOG,14580,1786,7186499
NLD,BOG,1850,640,2557767
NLD,BOG,221700,16706,66018536
NLD,BOG,425870,53882,214111422
NLD,BOG,86400,21600,86901336
NLD,BOG,1844,10932,42029579
NLD,BOG,2134,12960,49830545
NLD,BOG,6572,21952,84400577
NLD,BOG,29577,161718,623030994
NLD,BOG,100,32,127997
NLD,BOG,104650,6309,24810710
NLD,BOG,492790,66672,262666723
NLD,BOG,50770,15439,61511061
NLD,BOG,866319,160469,643007861
NLD,BOG,7240,1641,6535553
NLD,BOG,18,2,7170
NLD,BOG,138,14,54967
NLD,BOG,1000,280,1126499
NLD,BOG,0,2,8819
NLD,BOG,2,194,785420
NLD,BOG,5,497,2010677
NLD,BOG,140,1,5539
NLD,BOG,2670,435,1738437
NLD,BOG,60,1,2374
NLD,BOG,580,6,22949
NLD,BOG,6120,1163,4678189
NLD,BOG,5700,1786,7185453
NLD,BOG,1050,1895,7497144
NLD,BOG,522,1204,4814206
NLD,BOG,6979,17163,68626827
NLD,BOG,3121,8464,33845388
NLD,BOG,1000,35900,145223398
NLD,BOG,37000,14505,58355655
NLD,BOG,9840,1768,6843175
NLD,BOG,4320,994,3997461
NLD,BOG,45900,6438,25318014
NLD,BOG,15,125,499814
NLD,BOG,19050,3136,12392538
NLD,BOG,3360,1074,4284609
NLD,BOG,132,3168,12670194
NLD,BOG,35,560,2239681
NLD,BOG,132,2904,11614345
NLD,BOG,99,1485,5939154
NLD,BOG,198,4092,16365668
NLD,BOG,33,1155,4619342
NLD,BOG,30450,10530,42366413
NLD,BOG,111400,15272,60131601
NLD,BOG,807760,113457,447747555
NLD,BOG,13200,1278,5141662
NLD,BOG,23435,7610,30120175
NLD,BOG,25800,4484,17633734
NLD,BOG,97330,15996,62904530
NLD,BOG,14700,3675,14785297
NLD,BOG,3350,717,2878980
NLD,BOG,424030,80849,323203831
NLD,BOG,902310,174539,697079185
NLD,BOG,60,65,259143
NLD,BOG,1000,501,2001974
NLD,BOG,55200,18152,71841631
NLD,BOG,133460,22847,91201160
NLD,BOG,180,440,1759344
NLD,BOG,49059,42375,169117320
NLD,BOG,540,433,1713514
NLD,BOG,3626,16638,66516231
NLD,BOG,360,862,3409336
NLD,BOG,5900,2101,8030127
NLD,BOG,25960,4204,16767864
NLD,BOG,168050,29230,115149766
NLD,BOG,26320,8106,32613750
NLD,BOG,1500,195,779889
NLD,BOG,32950,5588,21976886
NLD,BOG,88620,14960,58831153
NLD,BOG,240,1017,3937807
NLD,BOG,80,341,1321558
NLD,BOG,340,1394,5395020
NLD,BOG,4158,23422,90677489
NLD,BOG,33380,5820,23243369
NLD,BOG,193060,34238,136551033
NLD,BOG,6700,1698,6777338
NLD,BOG,90,315,1259820
NLD,BOG,418,1836,7342953
NLD,BOG,6,22,87987
NLD,BOG,5821,30024,120078886
NLD,BOG,400,0,1600
NLD,BOG,32200,5925,23582530
NLD,BOG,282500,50805,202303120
NLD,BOG,5850,1422,5687189
NLD,BOG,4660,870,3483467
NLD,BOG,75250,10907,43677640
NLD,BOG,18020,2673,10752431
NLD,BOG,10345,7987,31941768
NLD,BOG,2594,13510,52302515
NLD,BOG,1115,6417,24841662
NLD,BOG,22120,3881,15470812
NLD,BOG,239120,42951,171002251
NLD,BOG,29070,21220,83788019
NLD,BOG,32718,9069,36086826
NLD,BOG,500,83,330888
NLD,BOG,674190,68773,274747572
NLD,BOG,56,350,1399478
NLD,BOG,128746,27877,110681157
NLD,BOG,4584,4635,18631300
NLD,BOG,20938,9699,38742783
NLD,BOG,10,98,389991
NLD,BOG,10,88,349992
NLD,BOG,266,5320,21279521
NLD,BOG,2,1275,4935015
NLD,BOG,9,2237,8661556
NLD,BOG,1,473,1831351
NLD,BOG,10,27372,105968671
NLD,BOG,4,1401,5424482
NLD,BOG,1,8268,32008529
NLD,BOG,1,110,425860
NLD,BOG,7,4581,17733486
NLD,BOG,3,35314,136717392
NLD,BOG,14,5920,22918597
NLD,BOG,1,116,450133
NLD,BOG,1,80,311342
NLD,BOG,2,150,580718
NLD,BOG,320,0,2000
NLD,BOG,0,50,199125
NLD,BOG,412,1,3943
NLD,BOG,188,100,395880
NLD,BOG,5150,1388,5486042
NLD,BOG,1600,218,866733
NLD,BOG,14450,1994,7942799
NLD,BOG,1640,446,1761365
NLD,BOG,12460,2990,11429458
NLD,BOG,570,735,2810353
NLD,BOG,30750,3075,12295418
NLD,BOG,413,698,2667676
NLD,BOG,20,47,181165
NLD,BOG,6000,840,3210522
NLD,BOG,48,20,77053
NLD,BOG,610,244,931816
NLD,BOG,2650,1126,4501358
NLD,BOG,5826,1536,6044201
NLD,BOG,356,1818,7272963
NLD,BOG,516850,122200,487110844
NLD,BOG,759910,176631,703768568
NLD,BOG,9289,3539,13810783
NLD,BOG,24800,3532,13829299
NLD,BOG,720,557,2200442
NLD,BOG,2720,790,3119019
NLD,BOG,525,10625,42388969
NLD,BOG,213850,11981,47100701
NLD,BOG,109645,10020,39395656
NLD,BOG,18384,4596,18381380
NLD,BOG,930,1210,4788672
NLD,BOG,310,524,2072486
NLD,BOG,273,508,2031350
NLD,BOG,700,2170,8678763
NLD,BOG,61776,9266,37060318
NLD,BOG,9339,34380,137480067
NLD,BOG,120600,4221,16672023
NLD,BOG,19000,1045,4134814
NLD,BOG,4000,688,2705622
NLD,BOG,640,211,830563
NLD,BOG,226660,39734,157542120
NLD,BOG,1813760,357770,1422426130
NLD,BOG,700,224,895980
NLD,BOG,4150,1209,4835891
NLD,BOG,3300,990,3909055
NLD,BOG,74762,4793,18773013
NLD,BOG,23480,17557,69324517
NLD,BOG,107036,72755,280169353
NLD,BOG,150440,13680,53942228
NLD,BOG,20,31,120825
NLD,BOG,9150,4272,16898187
NLD,BOG,2046,11222,43938955
NLD,BOG,15,82,327143
NLD,BOG,10,54,217032
NLD,BOG,60,579,2309949
NLD,BOG,50,251,1000579
NLD,BOG,149,992,3956676
NLD,BOG,25,146,582474
NLD,BOG,25,214,853764
NLD,BOG,4158,22453,89810779
NLD,BOG,30,190,760009
NLD,BOG,40,227,906625
NLD,BOG,111,68893,271095859
NLD,BOG,5379,54,210611
NLD,BOG,5500,990,3916321
NLD,BOG,31660,5526,21900611
NLD,BOG,93180,17031,67587675
NLD,BOG,18,31,121077
NLD,BOG,460,3855,14734652
NLD,BOG,100,2,7831
NLD,BOG,880,3335,13308427
NLD,BOG,3600,540,2136650
NLD,BOG,95940,15304,60503104
NLD,BOG,2088,2240,8613912
NLD,BOG,60,28,110875
NLD,BOG,2588,10819,43273217
NLD,BOG,7900,687,2702869
NLD,BOG,22700,3173,12529189
NLD,BOG,1750,467,1854102
NLD,BOG,7000,1666,6628708
NLD,BOG,31150,7476,28573646
NLD,BOG,102,179,682542
NLD,BOG,14750,2380,9518643
NLD,BOG,2120,716,2812324
NLD,BOG,1760,9582,38241889
NLD,BOG,263000,45379,179591930
NLD,BOG,491470,84823,336144742
NLD,BOG,200,48,191191
NLD,BOG,8000,2232,8890391
NLD,BOG,80,14,54716
NLD,BOG,266310,86516,341545576
NLD,BOG,23550,3830,15272060
NLD,BOG,201225,34423,136836487
NLD,BOG,1620,528,2087745
NLD,BOG,1701,9185,36740773
NLD,BOG,640,86,345030
NLD,BOG,11050,2652,10267085
NLD,BOG,20,26,99883
NLD,BOG,4000,992,3957634
NLD,BOG,6710,3644,14330751
NLD,BOG,740,5772,23027683
NLD,BOG,32950,8024,32106877
NLD,BOG,336670,52758,212624685
NLD,BOG,1634055,247824,998486890
NLD,BOG,6400,832,3365623
NLD,BOG,290650,78398,310789237
NLD,BOG,122100,21082,83056766
NLD,BOG,14400,1843,7372634
NLD,BOG,78000,8112,32447270
NLD,BOG,300,61,246220
NLD,BOG,2000,476,1903957
NLD,BOG,6430,1608,6355077
NLD,BOG,192,557,2199909
NLD,BOG,7890,1184,4676466
NLD,BOG,1000,370,1460960
NLD,BOG,2650,874,3452998
NLD,BOG,1392,4918,19418920
NLD,BOG,6160,924,3648451
NLD,BOG,168,160,627641
NLD,BOG,70,448,1786201
NLD,BOG,1535,9670,38580943
NLD,BOG,66310,10619,42027398
NLD,BOG,424830,69138,273575682
NLD,BOG,380,114,454079
NLD,BOG,9400,2828,11264348
NLD,BOG,19040,3579,14314760
NLD,BOG,16560,12744,50320194
NLD,BOG,80733,24872,98009648
NLD,BOG,2000,338,1351496
NLD,BOG,271950,44182,175134238
NLD,BOG,4,48,185983
NLD,BOG,15498,80794,323169129
NLD,BOG,600,93,370433
NLD,BOG,11152,4338,17106836
NLD,BOG,462955,86593,344126907
NLD,BOG,21415,3840,15319872
NLD,BOG,251960,47346,189191244
NLD,BOG,372,10882,43513185
NLD,BOG,24,480,1879406
NLD,BOG,1,22,86139
NLD,BOG,27,880,3445578
NLD,BOG,39,1347,5274084
PAN,BOG,315,798,3179230
PAN,BOG,161,978,3868524
PAN,BOG,6,57,226327
PAN,BOG,33,376,1487742
PAN,BOG,5610,3510,14120260
PAN,BOG,10836,5617,22158275
PAN,BOG,9330,6515,25779874
PAN,BOG,17700,11928,46826624
PAN,BOG,881,974,3886420
PAN,BOG,76720,14157,55429959
PAN,BOG,4200,1058,4144091
PAN,BOG,27160,4542,17782317
PAN,BOG,66880,10075,39282043
PAN,BOG,730,175,669623
PAN,BOG,5500,990,3917192
PAN,BOG,1500,180,687969
PAN,BOG,900,306,1228594
PAN,BOG,18015,11870,47238521
PAN,BOG,5960,2617,10400715
PAN,BOG,171,1627,6417701
PAN,BOG,1,11000,43993730
PAN,BOG,6865,4061,16171539
PAN,BOG,24810,17312,69223365
PAN,BOG,540000,18910,75309075
PAN,BOG,8,410,1616642
PAN,BOG,1360,560,2202250
PAN,BOG,239,7834,31322728
PAN,BOG,271,8875,35486456
PAN,BOG,1132,34671,138633060
PAN,BOG,326,11358,45416196
PAN,BOG,24872,6758,26262398
PAN,BOG,2,57,229000
PAN,BOG,200,250,997388
PAN,BOG,8,256,1021325
PAN,BOG,1,1440,5735736
PAN,BOG,3,389,1554861
PAN,BOG,600,390,1555924
PAN,BOG,104,1336,5321807
PAN,BOG,4227,4349,17324233
PAN,BOG,3330,413,1646833
PAN,BOG,2690,1922,7654419
PAN,BOG,50,63,250547
PAN,BOG,12,190,756798
PAN,BOG,173,3862,15406445
PAN,BOG,16200,26348,104947240
PAN,BOG,12,347,1383576
PAN,BOG,6,190,756419
PAN,BOG,15,615,2453573
PAN,BOG,4,281,1120266
PAN,BOG,8,506,2017116
PAN,BOG,19,384,1531269
PAN,BOG,9,529,2111270
PAN,BOG,14,573,2284416
PAN,BOG,28,688,2745369
PAN,BOG,14,517,2061002
PAN,BOG,19,505,2015122
PAN,BOG,6,60,239373
PAN,BOG,2,30,118091
PAN,BOG,2,40,158784
PAN,BOG,2,20,79791
PAN,BOG,5,5,19948
PAN,BOG,1,1,3990
PAN,BOG,647,10413,39798395
PAN,BOG,1850,1708,6756168
PAN,BOG,9000,594,2350315
PAN,BOG,1229,23287,92547928
PAN,BOG,299,8488,33571282
PAN,BOG,64,7203,28495153
PAN,BOG,476,79913,317007129
PAN,BOG,378,51067,203448371
PAN,BOG,79,12272,48922241
PAN,BOG,9,372,1458498
PAN,BOG,90,1292,5144238
PAN,BOG,19850,17111,66243220
PAN,BOG,2000,500,1999255
PAN,BOG,305,2062,8246927
PAN,BOG,50,100,398315
PAN,BOG,54,180,716967
PAN,BOG,20,60,238989
PAN,BOG,210,11682,44915070
PAN,BOG,11,374,1468822
PAN,BOG,341,6396,25151902
PAN,BOG,37,4701,18796196
PAN,BOG,3,155,608372
PAN,BOG,97,9559,37442201
PAN,BOG,357,1894,7446595
PAN,BOG,924,36890,145687726
PAN,BOG,385,9640,38390993
PAN,BOG,152,5615,22080864
PAN,BOG,19,2240,8861171
PAN,BOG,522,16353,65411048
PAN,BOG,124,2285,9139874
PAN,BOG,25,723,2893015
PAN,BOG,412,5497,21988225
PAN,BOG,50,260,1035619
PAN,BOG,372,8357,33416028
PAN,BOG,865414,43336,171739263
PAN,BOG,19300,1906,7591884
PAN,BOG,17200,1376,5480814
PAN,BOG,100,10,39832
PAN,BOG,1496,1160,4621251
PAN,BOG,1817,1264,4832944
PAN,BOG,91,5413,21394221
PAN,BOG,600,150,576722
PAN,BOG,200,1364,5354736
PAN,BOG,2150,1298,4992486
PAN,BOG,52,364,1425217
PAN,BOG,2267,2012,7790945
PAN,BOG,4810,99718,394045817
PAN,BOG,500,15238,59924806
PAN,BOG,1500,5820,22980503
PAN,BOG,380,11771,46324715
PAN,BOG,64,1511,5931838
PAN,BOG,615,32700,125725287
PAN,BOG,189,8156,32486571
PAN,BOG,1298,3068,12116095
PAN,BOG,3828,3930,15111026
PAN,BOG,66,739,2893816
PAN,BOG,70,866,3390371
PAN,BOG,144,1426,5581837
PAN,BOG,5,15650,60171276
PAN,BOG,90,3729,14852415
PAN,BOG,162,5280,21029551
PAN,BOG,894,27778,108764420
PAN,BOG,654,13109,50751574
PAN,BOG,30,20000,76896200
PAN,BOG,281,9064,36255344
PAN,BOG,9,10189,40584315
PAN,BOG,2,1144,4564769
PAN,BOG,1,500,1962885
PAN,BOG,12,305,1225792
PAN,BOG,5360,18424,72328975
PAN,BOG,4224,53328,212537713
PAN,BOG,6,248,998883
PAN,BOG,43,10301,41442402
PAN,BOG,6,7,26795
PAN,BOG,91,105949,417759691
PAN,BOG,6,1331,5246793
PAN,BOG,163,1445,5764541
PAN,BOG,143,2310,9215860
PAN,BOG,96,2946,11617744
PAN,BOG,180,2105,8298343
PAN,BOG,5,100,395676
PAN,BOG,15,15,59351
PAN,BOG,90,500,1962885
PAN,BOG,40,80,316541
PAN,BOG,5,80,316541
PAN,BOG,1,2,7914
PAN,BOG,2,4,15827
PAN,BOG,3,15,59351
PAN,BOG,4,20,79135
PAN,BOG,150,1125,4424164
PAN,BOG,25,2976,11443346
PAN,BOG,10,958,3684481
PAN,BOG,7,492,1891493
PAN,BOG,3,26,100926
PAN,BOG,350,554,2208952
PAN,BOG,2324,1683,6623246
PAN,BOG,500,40,153792
PAN,BOG,240,367,1463057
PAN,BOG,24,96,381209
PAN,BOG,55,28,107847
PAN,BOG,1818,1177,4523457
PAN,BOG,2,91,349878
PAN,BOG,4000,720,2873434
PAN,BOG,7947,111229,425121729
PAN,BOG,521,5761,22151296
PAN,BOG,51,2604,9954223
PAN,BOG,188,33420,127731000
PAN,BOG,80,3595,13738550
PAN,BOG,202,15774,60289017
PAN,BOG,28,380,1513398
PAN,BOG,8,96,384175
PAN,BOG,6,100,396363
PAN,BOG,10,256,1021280
PAN,BOG,5,87,348446
PAN,BOG,8,121,480368
PAN,BOG,18,256,1021041
PAN,BOG,19,216,858727
PAN,BOG,19,10391,41388912
PAN,BOG,1236,4726,18897278
PAN,BOG,12,348,1392761
PAN,BOG,14,122,486263
PAN,BOG,3,50,198202
PAN,BOG,5,106,420621
PAN,BOG,4,72,288300
PAN,BOG,9,122,486462
PAN,BOG,48,1518,5984100
PAN,BOG,30,446,1757803
PAN,BOG,5,115,455223
PAN,BOG,38,739,2906184
PAN,BOG,22,1455,5723098
PAN,BOG,98,3837,15088089
PAN,BOG,34,7701,30151630
PAN,BOG,2,27314,108776731
