DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
POL,BAQ,6293720,945946,3765498864
PRI,BAQ,10080135,4590493,18532694373
PRI,BAQ,222,36515,147294173
PRI,BAQ,3,375,1511073
PRI,BAQ,67,10315,41610328
PRI,BAQ,93030,157236,643005881
PRI,BAQ,2410,3361,13636755
PRI,BAQ,81974,114924,468442191
PRI,BAQ,75000,31200,126576528
PRI,BAQ,9424,20543,83555252
PRI,BAQ,13761,29323,118519237
PRI,BAQ,12095000,69636,280990059
PRI,BAQ,8828,17406,69730509
PRI,BAQ,5132,11858,48587093
PRI,BAQ,1520,3496,14393867
PRI,BAQ,9033,20130,82866957
PRI,BAQ,2831,27205,111991831
PRI,BAQ,4260,8801,34830394
PRI,BAQ,684,1748,6917390
PRI,BAQ,23040,25600,101467392
QAT,BAQ,28,21000,86448390
GBR,BAQ,3300000,551760,2270100650
GBR,CTG,13971,18698,76973646
GBR,CTG,4168150,216196,889990744
GBR,CTG,2000,15,61749
DOM,BAQ,135,7003,28047796
DOM,BAQ,3629976,3366814,13658962795
DOM,BAQ,204320,201460,817309185
DOM,BAQ,24,365,1459965
DOM,BAQ,5,1372,5493821
DOM,BAQ,2,28714,118235925
DOM,BAQ,1949,80919,328283406
DOM,BAQ,24000,9436,37400247
DOM,BAQ,452211,497848,2037359411
DOM,BAQ,468180,255003,1018741479
DOM,BAQ,2010,47064,190350455
DOM,BAQ,16,1780,7222651
DOM,BAQ,1115,42037,172028171
DOM,BAQ,50000,43400,172518906
DOM,BAQ,4181,158569,641795130
DOM,BAQ,2124,70287,289343173
DOM,BAQ,312120,168936,671534373
DOM,BAQ,1090,9299,38280088
DOM,BAQ,48,5341,21482712
DOM,BAQ,46800,18673,76415260
DOM,BAQ,234090,128502,525871485
DOM,BAQ,2,10,41166
DOM,BAQ,2,30,123498
DOM,BAQ,5100179,4609588,18643524317
DOM,BAQ,99886,185255,749265012
DOM,BAQ,11,9355,37495201
DOM,BOG,27,37345,147801060
DOM,CTG,7502,55324,223351885
DOM,CTG,25500,3485,14138436
DOM,CTG,3738,14490,59616062
KNA,BAQ,1460,22845,90413316
SWE,BAQ,6573310,2464991,9812316719
CHE,BOG,140,28568,113560451
SUR,BAQ,905,37395,153941736
SUR,BAQ,7051,18720,76111589
THA,BAQ,24888,32404,131460272
THA,BAQ,45610,325147,1329082492
THA,BAQ,50720,112396,446782308
THA,BAQ,100000,243510,968400308
THA,BAQ,19178,99011,407361284
THA,BAQ,91768,207146,846483429
THA,BAQ,26405,57204,227391287
THA,BAQ,23979,38470,156192590
THA,BAQ,52735,69729,285355797
THA,BAQ,26831,34468,141053162
TTO,BAQ,1437,9228,37254220
TTO,BAQ,2765,7158,28896874
TTO,BAQ,4203,5816,23478682
TTO,BAQ,6045,258588,1031739670
TTO,BAQ,1920,23391,94435082
TTO,BAQ,1104,28138,113599300
TTO,BAQ,100620,66390,269554171
TUR,BAQ,26067,54741,225219115
TUR,BAQ,24943970,8156678,33558939510
TUR,BAQ,9515510,2551755,10442625381
TUR,CTG,82530,24759,98419253
URY,CTG,675000,4050,16430607
URY,CTG,885,32928,133585906
URY,CTG,160,4085,16572600
VEN,MAI,209,22444,89888565
VEN,MAI,404,28832,115475892
VEN,MAI,579,44496,178211072
VEN,MAI,31080,27661,112464630
VEN,MAI,67800,72750,296633760
VEN,MAI,158740,42694,174214022
VEN,MAI,400,42781,171342074
VEN,MAI,30435,31957,130777567
VEN,MAI,17015,12761,51519591
VEN,MAI,31891,23918,97881372
VEN,MAI,47935,35951,146445537
VEN,MAI,10224,9204,37528758
VEN,MAI,229239,198083,790747386
VEN,MAI,9220,7192,29033856
VEN,MAI,23600,18408,74316594
VEN,MAI,20448,18408,75057516
VEN,MAI,90000,74970,296714017
VEN,MAI,12827,55973,229426372
VEN,MAI,17195,72431,287919148
VEN,MAI,6674,25690,102120380
VEN,MAI,2600,25395,104480749
VEN,MAI,30390,23074,93154082
VNM,BAQ,26402,35379,143089425
XCF,BAQ,10000,1034,4231469
XCF,BAQ,18,1514,6195788
XCF,BAQ,2,868,3552142
XCF,BAQ,17,1445,5912598
XCF,BAQ,811,2954,11830066
XCF,BAQ,42640,6012,23908523
DEU,CTG,565,7546,30521814
ABW,CLO,115,1984,8094902
ABW,CLO,28,580,2371742
ABW,CLO,878,16128,66193387
ABW,CLO,65,1077,4379258
ARG,BOG,140,5958,24191714
ARG,CLO,54,45985,185154968
ARG,CLO,559,10135,40288730
BOL,BOG,87970,121531,494388610
BOL,BOG,3000,9312,36856733
BOL,CLO,106,1022,4132842
BOL,CLO,265,2528,10224926
BOL,CLO,2525,50932,206595023
BOL,CLO,300,1071,4331670
BOL,CLO,71,652,2639002
BRA,BOG,1000,33050,130995988
BRA,BOG,1950,10107,40195075
BRA,BOG,48000,2123,8633136
BRA,BOG,9,2971,11984227
BRA,CTG,97,1267,5123666
CYM,CLO,1093,5394,22203693
CYM,CLO,24,1008,4149523
CYM,CLO,60,1956,8052050
CYM,CLO,288,10044,41347030
CYM,CLO,204,2489,10245369
CYM,CLO,36,633,2603826
CAN,BOG,53,1185,4747398
CAN,BOG,7,172,688270
CAN,CLO,2140,9982,40297333
CAN,CLO,281,3990,16415935
CAN,CLO,1,80,324555
CAN,CTG,541,7920,32033490
COL,CLO,2,40,161005
COL,CLO,95,1367,5511798
COL,CLO,9,125,507925
COL,CLO,56,737,2979565
COL,CLO,14,139,555101
COL,CLO,171,575,2316272
COL,CLO,403,1788,7226745
COL,CLO,14,162,650422
COL,CLO,14,116,465388
COL,CLO,15,249,1005783
COL,CLO,19,198,797166
COL,CLO,60,921,3712098
COL,CLO,118,1774,7162734
COL,CLO,82,1182,4800721
COL,CLO,27,506,2047939
COL,CLO,1,20,80391
COL,CLO,25,302,1227992
COL,CLO,228,3140,12742260
COL,CLO,67,798,3225901
COL,CLO,26,257,1041057
COL,CLO,54,201,812514
COL,CLO,276,1152,4668796
COL,CLO,23,267,1079075
COL,CLO,26,216,872805
COL,CLO,24,383,1548643
COL,CLO,1,12,46512
COL,CLO,28,384,1555546
COL,CLO,79,1148,4647023
COL,CLO,12,227,918104
KOR,BOG,72,333,1342931
KOR,CLO,201,539,2144113
CRI,BOG,400000,146200,601845458
CRI,BOG,4,2318,9425111
CRI,BOG,185,69547,281445970
CRI,BOG,27,22346,90141417
CRI,BOG,49,3269,12956157
CRI,BOG,76580,83648,339122974
CRI,BUN,9769,83693,340276780
CRI,BUN,53280,92302,372641034
CRI,CLO,79765,72218,289337238
CRI,CLO,152,842,3361083
CRI,CLO,1200,1237,4955701
CRI,CLO,60,19,77738
CRI,CLO,23,370,1481832
CRI,CLO,19222,7289,29191120
CRI,CLO,5861,33349,135295257
CRI,CLO,495,10261,42241771
CRI,CLO,1489,10362,42658164
CRI,CLO,3,4866,19913278
CRI,CLO,2,14,54869
CRI,CLO,40,99,398063
CUW,CLO,6,5181,20917973
CHL,BOG,10368,2986,11886201
CHL,BOG,563,5690,23285194
CHL,BOG,50,425,1749551
CHL,BOG,70,980,4034258
CHL,BOG,140,980,4034258
CHL,BOG,124,2716,11180658
CHL,BOG,70,1855,7636274
CHL,BOG,72,2196,9040032
CHL,BOG,84,1974,8126149
CHL,BOG,709,13496,55555440
CHL,BOG,302,5218,21480367
CHL,BOG,165,2844,11707582
CHL,BOG,70,1190,4898742
CHL,BOG,232,3794,15618342
CHL,BOG,84,2016,8299045
CHL,BOG,84,840,3457936
CHL,BOG,400,1354,5462976
CHL,BOG,300,872,3516330
CHL,BOG,140,1242,5037421
CHL,BOG,114,2858,11596114
CHL,BOG,2196,132,542402
CHL,BUN,6370,66924,271506531
CHL,CLO,457,396572,1605935561
CHL,CLO,40,540,2190748
CHL,CLO,80,1880,7665587
CHL,CLO,348,5082,20721550
CHL,CLO,785,8268,33619510
CHL,CLO,328,3913,15920378
CHL,CLO,158,1775,7220010
CHL,CLO,119,1012,4103595
CHL,CLO,80,1760,7140214
CHL,CLO,208,5936,24203684
CHL,CLO,59,1947,7898862
CHL,CLO,140,5180,21059434
CHL,CLO,202,5712,23199932
CHL,CLO,70,1540,6279258
CHL,CLO,178,5451,22114380
CHL,CLO,96,2592,10515588
CHL,CLO,74,851,3469901
CHL,CLO,75,1762,7150357
CHL,CLO,2112,45282,184106803
CHL,CLO,209,3109,12647897
CHL,CLO,723,15829,64432205
CHL,CLO,916,12668,51573613
CHL,CLO,588,8813,35851700
CHL,CLO,732,12938,52581943
CHL,CLO,360,8344,33954960
CHL,CLO,42,903,3663417
CHL,CLO,208,4842,19673223
CHL,CLO,39,136,556571
CHL,CLO,35290,24171,97758274
CHL,CLO,5,1616,6652409
CHL,CLO,2597,8051,31862819
CHL,CLO,8868,532,2164139
CHL,CLO,103,2506,9963563
CHL,CLO,192,2998,11917320
CHL,CLO,316,3067,12191601
CHL,CLO,40,520,2067047
CHL,CLO,70,1925,7652048
CHL,CLO,129,3354,13332452
CHL,CLO,120,2915,11587387
CHL,CLO,60,2040,8109184
CHL,CLO,330,7616,30274285
CHL,CLO,110,1720,6837155
CHL,CLO,157,3162,12567247
CHL,CLO,60,1020,4054592
CHL,CLO,84735,51577,207668645
CHL,CLO,1660,100,395919
CHL,CLO,4994,7631,30347107
ECU,BOG,300,6308,25074868
ECU,BOG,40,1180,4787189
ECU,BOG,150,4204,17053347
ECU,BOG,237,6816,27652103
ECU,BOG,699,14018,56872213
ECU,BOG,221,3258,13217511
ECU,BOG,57,2252,9134200
ECU,BOG,47,1386,5624947
ECU,BOG,96,2895,11744841
ECU,BOG,129,4868,19747155
ECU,BOG,238,8665,35153385
ECU,BOG,49,1421,5764912
ECU,BOG,1599,42432,172146107
ECU,BOG,50,950,3854093
ECU,BOG,307,10500,42595842
ECU,BOG,516,12441,50472391
ECU,BOG,839,20134,81680401
ECU,BOG,251,7619,30909826
ECU,BOG,182,5104,20704593
ECU,BOG,49,2082,8448578
ECU,BOG,163,5786,23475483
ECU,BOG,837,94878,390573826
ECU,BOG,3,45,182562
ECU,BOG,316,6486,26542852
ECU,BOG,741,13570,55534964
ECU,BOG,100,1750,7161578
ECU,BOG,300,6448,25519701
ECU,BOG,8,643,2555983
ECU,BOG,15330,1960,7791216
ECU,BOG,75,2450,9738970
ECU,BOG,110,3370,13396053
ECU,BOG,60,1680,6678151
ECU,BOG,10,260,1033523
ECU,BOG,181,5312,21115678
ECU,BOG,954,18830,74850945
ECU,BOG,379,6021,23934017
ECU,BOG,69,1242,4937062
ECU,BOG,108,1728,6868956
ECU,BOG,267,11220,44600510
ECU,BOG,90,2900,11527761
ECU,BOG,216,9056,35998415
ECU,BOG,241,8638,34334840
ECU,BOG,94,3760,14946338
ECU,BOG,2322,62845,249814531
ECU,BOG,76,1520,6042137
ECU,BOG,486,14112,56096470
ECU,BOG,915,21605,85881819
ECU,BOG,526,15383,61148809
ECU,BOG,335,9262,36817284
ECU,BOG,178,4800,19080432
ECU,BOG,12,432,1717239
ECU,BOG,118,4248,16886182
ECU,BOG,128,4224,16790780
ECU,BOG,10,260,1033523
ECU,BOG,20,460,1828541
ECU,BOG,10,240,954022
ECU,BOG,10,435,1729164
ECU,BOG,44,1584,6296543
ECU,BOG,17,639,2540083
ECU,BOG,41,1230,4889361
ECU,CLO,100,82302,329732260
ECU,CLO,109,1690,6715915
ECU,IPI,6,40,164983
ECU,IPI,37,318,1291216
ECU,IPI,1,12,49464
ECU,IPI,225,980,3993372
ECU,IPI,1,30,122468
ECU,IPI,300,588,2376999
ECU,IPI,74,267,1097833
ECU,IPI,18,4499,18524877
ECU,IPI,5,2293,9274506
ECU,IPI,12,958,3944925
ECU,IPI,8,466,1915202
ECU,IPI,60,2715,11177137
ECU,IPI,32,3158,13002861
ECU,IPI,458,66580,273328832
ECU,IPI,21,6793,27885178
ECU,IPI,3,1255,5077801
ECU,IPI,404,28136,115754419
ECU,IPI,2681,68910,283076796
ECU,IPI,42,1479,6071558
ECU,IPI,1,219,902264
ECU,IPI,7,36,146396
ECU,IPI,4,100,410165
ECU,IPI,10,192,788792
ECU,IPI,2,71,288899
ECU,IPI,1,27,107948
ECU,IPI,7,54,220589
SLV,BOG,1903,60830,245698244
SLV,BOG,44,9109,36798359
SLV,BOG,16,5623,22701725
SLV,BOG,5,5334,21959455
SLV,BOG,3677,344796,1390922910
SLV,BOG,518,4865,19280866
SLV,BOG,146,4770,18961179
SLV,BOG,900,22800,90632052
SLV,CLO,88,5013,20275129
SLV,CLO,94725,143235,569371022
SLV,CLO,9838,3874,15628832
ESP,BOG,1,80,324555
ESP,CLO,20160,37895,151147234
ESP,CLO,482,54620,224848022
ESP,CLO,704,84244,342959600
ESP,CLO,780,651549,2612497576
ESP,CLO,90,1523,6165439
ESP,CLO,10,252,1028616
ESP,CLO,313,6288,25745782
ESP,CLO,29,480,1940917
ESP,CLO,56,747,3075257
ESP,CLO,30,540,2216552
ESP,CLO,186,3064,12450150
ESP,CLO,674,6887,28001293
ESP,CLO,10,70,284524
ESP,CLO,100,1333,5407556
ESP,CLO,118,2684,10946538
ESP,CLO,20,397,1619518
ESP,CLO,10,370,1510121
ESP,CLO,10,295,1203701
ESP,CLO,9,222,906048
ESP,CLO,10,311,1269389
ESP,CLO,20,413,1685206
ESP,CLO,10,156,634694
ESP,CLO,10,107,437713
ESP,CLO,10,150,612798
ESP,CLO,623,12997,52781719
ESP,CLO,155,2392,9716323
ESP,CLO,37,651,2654740
ESP,CLO,152,2497,10090416
ESP,CLO,188,2944,12002189
ESP,CLO,57,945,3820631
ESP,CLO,39,851,3479796
ESP,CLO,10,156,634694
ESP,CLO,41,773,3153737
ESP,CLO,12,125,509925
ESP,CLO,350,300,1233254
ESP,CLO,26,1268,5078416
ESP,CLO,149,3701,14970550
ESP,CLO,42,1680,6821052
ESP,CLO,30,1332,5458151
ESP,CLO,52,1248,5029732
ESP,CLO,52,884,3540473
ESP,CLO,42,754,3035130
ESP,CLO,89,1537,6260221
ESP,CLO,38,1358,5559732
ESP,CLO,11,106,433350
ESP,CLO,87,3030,12216424
ESP,CLO,45,568,2313783
ESP,CLO,26,1276,5221813
ESP,CLO,189,6048,24426740
ESP,CLO,173,4320,17563162
ESP,CLO,19,494,2034149
ESP,CLO,50,832,3392267
ESP,CLO,53,1698,6803746
ESP,CLO,51,1394,5692673
ESP,CLO,26,850,3478480
ESP,CLO,567,5513,22239529
ESP,CLO,73,1886,7598442
ESP,CLO,12,252,1023158
ESP,CLO,1451,19042,75693266
ESP,CLO,69,1288,5246227
ESP,CLO,258,4073,16511123
ESP,CLO,15,375,1544141
ESP,CLO,81,909,3660280
ESP,CLO,8,137,560281
ESP,CLO,24,288,1173120
ESP,CLO,6,449,1786286
ESP,CLO,3323,213,868182
ESP,CLO,1024,14381,58165069
ESP,CLO,1,50,199494
ESP,CLO,9,720,2920997
ESP,CLO,1,80,324555
USA,BOG,266340,270698,1076397304
USA,BOG,1149000,578700,2300384583
USA,BOG,840240,424731,1689086713
USA,BOG,325,10500,42597870
USA,BOG,2723200,1540610,6207699445
USA,BOG,5708,53710,216513968
USA,BOG,83,3486,14073644
USA,BOG,50,400,1616895
USA,BOG,4400,13684,55244908
USA,BOG,100,1342,5417909
USA,CLO,762,20733,84110590
USA,CLO,190,380,1521923
USA,CLO,813,684952,2747464053
USA,CLO,6000,60253,248037103
USA,CLO,2000,33614,137063883
USA,CLO,95,1123,4596464
USA,CLO,1583,21447,87428657
USA,CLO,3702,46657,188070109
USA,CLO,699410,465868,1887118372
USA,CLO,200,6110,24727842
USA,CLO,592,46980,187788698
USA,CLO,0,21,84106
USA,CLO,116,1198,4843705
USA,CLO,600,1800,7209108
USA,CLO,1100,8396,34090237
USA,CLO,6,750,3003795
USA,CLO,2,200,801012
USA,CLO,2640,6672,26721760
USA,CLO,700,1610,6536842
USA,CLO,1,38,154199
USA,CLO,8,1000,4005060
USA,CLO,111,1408,5571669
USA,CLO,558,7789,31566210
USA,CLO,234,1654,6709280
USA,CLO,353,4381,17720090
USA,CLO,2054,17110,67815969
USA,CLO,1200,17116,69102287
USA,CLO,381,5904,23892478
USA,CLO,36,199,802916
USA,CLO,320,832,3297690
USA,CLO,6954,54924,220245759
USA,CLO,299,2367,9609563
USA,CLO,3178,86824,352060635
USA,CLO,300,4058,16137723
USA,CLO,524,7188,28613972
USA,CLO,743,10673,43082343
USA,CLO,3,46,183957
USA,CLO,291,4014,16161670
USA,CLO,913,33928,137302478
USA,CLO,3,56,222150
USA,CLO,422,25148,102216589
USA,CLO,754,116938,477136416
USA,CLO,61,4748,19399720
USA,CLO,2,31,126050
USA,CLO,178,14891,60850703
USA,CLO,2012,26692,107849058
USA,CLO,228,19664,80470636
USA,CLO,1109,7269,28811388
USA,CLO,9543,144745,588770450
USA,CLO,229,1431,5672860
USA,CLO,120,1798,7277513
USA,CLO,5515,88425,359350864
USA,CLO,482,29018,118319604
USA,CLO,530,6724,27300043
USA,CLO,240,2783,11211487
USA,CLO,70,828,3278063
USA,CLO,5,961,3932525
USA,CLO,512,6000,24233766
USA,CLO,4050,52236,211720028
USA,CLO,410,4903,19831850
USA,CLO,87,5295,21668355
USA,CLO,2,31,124022
USA,CLO,234,3463,14006017
USA,CLO,90,1252,5063969
USA,CLO,200,800,3204048
USA,CLO,0,226,925235
USA,CLO,545,15910,64231693
USA,CLO,16,16,64712
USA,CLO,16,16,64712
USA,CLO,4000,16743,67538416
USA,CLO,2000,20,82286
USA,CLO,30000,6110,25138312
USA,CLO,8000,3360,13824014
USA,CLO,1,0,823
USA,CLO,13000,130,524398
USA,CLO,2000,20,81481
USA,CLO,6000,60,243853
USA,CLO,315,3593,14389500
USA,CLO,1,780,3193040
USA,CLO,168,294,1203145
USA,CLO,46,800,3273864
USA,CLO,421284,72736,294854150
USA,CLO,5000,3000,12101490
USA,CLO,52,23,92885
USA,CLO,0,25,103127
USA,CLO,192,2251,9016592
USA,CLO,2449,48252,193253317
USA,CLO,150,1184,4741991
USA,CLO,1296,17976,73561760
USA,CLO,4543,79003,323305406
USA,CLO,223,3086,12630240
USA,CLO,578,17799,72838686
USA,CLO,38,37835,152619958
USA,CLO,200,40,164572
USA,CLO,2000,20,79155
USA,CLO,9700,7028,27815208
USA,CLO,19,30,118733
USA,CLO,139,626,2475981
USA,CLO,47,1773,7151981
USA,CLO,343,4802,19481426
USA,CLO,681,9631,39102899
USA,CLO,881,15705,63764656
USA,CLO,1290,26227,105795259
USA,CLO,112,960,3872477
USA,CLO,1000,7633,30209658
USA,CLO,30,4832,19863159
USA,CLO,2,31,124102
USA,CLO,897,10777,43029994
USA,CLO,25,1992,8184588
USA,CLO,45,1035,4096292
USA,CLO,342,28311,114857570
USA,CLO,82,20866,84966670
USA,CLO,96,15132,61683073
USA,CLO,20,2164,8888720
USA,CLO,48,5623,23025225
USA,CLO,3386,57166,229937915
USA,CLO,32,5396,22064889
USA,CLO,60,6276,25794319
USA,CLO,8,2086,8471259
USA,CLO,974,14610,59318792
USA,CLO,244,6347,25414520
USA,CLO,1427,37755,152755813
USA,CLO,568,20227,81399900
USA,CLO,100,1200,4749324
USA,CLO,764,13354,53595885
USA,CLO,459,6502,25901195
USA,CLO,219,3845,15598934
USA,CLO,1527,8527,33747905
USA,CLO,4179,75547,309163255
USA,CLO,142,2027,8088943
USA,CLO,4,100,409233
USA,CLO,759,7954,31749726
USA,CLO,245,4220,16839331
USA,CLO,241,3566,14226352
USA,CLO,11,11,44073
USA,CLO,199,199,795416
USA,CLO,170,170,678889
USA,CLO,11,11,43865
USA,CLO,2,24,97131
USA,CLO,11,15,59986
USA,CLO,20,20,80942
USA,CLO,1,5,20236
USA,CLO,3,15,60707
USA,CLO,1,1,3975
USA,CLO,50,50,202356
USA,CLO,100,100,404711
USA,CLO,3,3,12141
USA,CTG,11510,112196,459142893
USA,CTG,1063,13473,55135389
USA,CTG,4926,54915,224728583
USA,CTG,903,11169,45705842
USA,CTG,2969,49152,198797737
USA,CTG,1449,25986,105102012
USA,CTG,1498,18578,75139716
USA,CTG,408,5514,22300619
USA,CTG,1342,18003,73035995
USA,MDE,720,5616,23105853
USA,MDE,1,4700,19337163
USA,MDE,1800,41285,167491701
USA,MDE,1,30,124161
USA,MDE,520,15671,64131026
USA,MDE,157,8713,35654916
USA,MDE,149,6235,25515800
USA,MDE,97,2003,8198615
FRA,BOG,300,6705,26651587
FRA,BOG,705,15446,61401029
GTM,BOG,333,11782,47566173
GTM,BOG,57,10847,43837939
GTM,BOG,552,228506,923835046
GTM,BOG,100,2500,10291475
GTM,BOG,467,5558,22028293
GTM,BOG,16,11292,45588959
GTM,BOG,19,9036,36479928
GTM,BOG,352,159137,642467072
GTM,BOG,4500,170800,675987116
GTM,BOG,43,1032,4102293
GTM,BOG,100,2760,10971248
GTM,BOG,28,644,2559958
GTM,BOG,34,510,2027296
GTM,BOG,20,710,2822314
GTM,BOG,236,6701,26637078
GTM,BOG,27,702,2790513
GTM,BOG,137,3416,13578907
GTM,BOG,112,2710,10770506
GTM,BOG,14,413,1641712
GTM,BUN,230000,3487,14177938
GTM,BUN,1421000,27506,111833335
GTM,CLO,21,662,2723124
GTM,CLO,59,1912,7870920
GTM,CLO,22,506,2082995
GTM,CLO,41,1146,4715554
GTM,CLO,181,3843,15820055
GTM,CLO,52,792,3260339
GTM,CLO,14,532,2190026
GTM,CLO,41,1318,5427724
GTM,CLO,19,836,3441469
GTM,CLO,47,1622,6675051
GTM,CLO,335,8780,36141602
GTM,CLO,40,720,2963945
GTM,CLO,41,1320,5435957
GTM,CLO,813,11407,46956707
GTM,CLO,107,2571,10583753
GTM,CLO,112,3275,13481832
GTM,CLO,15,345,1420224
GTM,CLO,16,456,1877165
GTM,CLO,48845,101155,402233977
GTM,CLO,75,2250,8977252
GTM,CLO,60,1118,4459899
GTM,CLO,30,559,2229950
GTM,CLO,30,484,1931905
GTM,CLO,1,25,99109
GTM,CLO,30,1080,4310278
GTM,CLO,70,2285,9116101
GTM,CLO,221,7208,28758768
GTM,CLO,40,944,3764860
GTM,CLO,306,6891,27495090
GTM,CLO,60,1229,4905171
GTM,CLO,78,1780,7103999
GTM,CLO,277,5054,20163188
GTM,CLO,784,13313,53118962
GTM,CLO,30,1192,4756747
GTM,CLO,5,140,567972
GTM,CLO,2,52,210961
GTM,CLO,118839,34537,137799629
GTM,CLO,8,2199,8921211
GTM,CLO,23,3034,12310663
GTM,CLO,67,1860,7545908
GTM,CLO,34,728,2953452
GTM,CLO,31,1106,4484947
GTM,CLO,14,553,2243488
GTM,CLO,5,148,598399
GTM,CLO,137,3838,15568507
GTM,CLO,31,914,3710072
GTM,CLO,40,860,3488968
GTM,CLO,67,1704,6913026
GTM,CLO,66,2077,8426264
GTM,CLO,15,360,1460498
GTM,CLO,19,750,3044733
HND,BOG,121,3025,11972254
HND,BOG,22,742,3027499
HND,BOG,43,1935,7889846
HND,BOG,12,405,1651363
HND,BOG,23,673,2743098
HND,BOG,62,1936,7893516
HND,BOG,138,3663,14933828
HND,BOG,15,439,1788977
HND,BOG,26,1404,5724726
HND,BOG,16,720,2935757
HND,BOG,43,1704,6949996
HND,BOG,20,900,3669696
HND,BOG,85,2807,11445782
HND,BOG,59,1462,5963256
HND,BOG,86,2881,11746697
HND,BOG,94,2964,12083493
HND,BOG,56,1580,6440316
HND,BOG,19,428,1743106
HND,BOG,15,506,2064204
HND,BOG,544,21306,84325277
HND,BOG,29,18474,73115487
HND,BOG,21,630,2568787
HND,BOG,12,390,1590202
HND,BOG,41,20594,83143708
HND,BOG,250,10750,44253342
HND,BOG,4442,17569,71276379
HND,BOG,282,594,2409822
HND,BOG,0,13,50626
HND,BOG,91,5384,21736715
HND,CLO,3085,6894,27414864
HND,CLO,919,17619,71535620
HND,CLO,139,2509,9974495
HND,CLO,1,810,3231811
HND,CLO,34361,4054,16398385
HKG,BOG,920,4085,16359869
HKG,BOG,774,5833,23362556
HKG,CLO,247,19760,78840226
HKG,CLO,128,24320,97034125
IND,BOG,256,31050,123426544
JAM,CLO,59,244,983459
JAM,CLO,23,84,340981
JAM,CLO,151,3635,14673732
JPN,BOG,749,16747,67072019
JPN,BOG,136,4127,16527000
KWT,BOG,70,1841,7425837
KWT,BOG,160,4449,17948002
KWT,BOG,1032,41088,165742975
KWT,BOG,58,4616,18621047
MEX,BOG,500000,6250,25577062
MEX,BOG,18,10,41738
MEX,BOG,18,55,218829
MEX,BOG,5,35,139128
MEX,BOG,19800,3168,12593085
MEX,BOG,1049,891,3542441
MEX,BOG,18,87,344203
MEX,BOG,345,1296,5151518
MEX,BOG,606,1032,4104280
MEX,BOG,1904,301,1197019
MEX,BOG,4,10,39751
MEX,BOG,18,18,71552
MEX,BOG,68,35,139128
MEX,BOG,283,458,1820591
MEX,BOG,411,605,2403578
MEX,BOG,60,1003,3987015
MEX,BOG,1,26,101365
MEX,BOG,3883,35636,141658295
MEX,BOG,1,6,23851
MEX,BOG,1,22,87452
MEX,BOG,302,5285,21008351
MEX,BOG,1,19,75527
MEX,BOG,1931,42506,168965176
MEX,BOG,4,70,276269
MEX,BOG,592,11808,46937863
MEX,BOG,8,106,421360
MEX,BOG,291,6095,24228174
MEX,BOG,175,2712,10782432
MEX,BOG,450,225,894395
MEX,BOG,1,24,95402
MEX,BOG,40,110,435670
MEX,BOG,200,4000,15900360
MEX,BOG,18,78,309580
MEX,BOG,265,949,3770611
MEX,BOG,7161,430,1707937
MEX,BOG,4,119,473513
MEX,BOG,3,146,580045
MEX,BOG,4922,1655,6577581
MEX,BOG,1994,341,1353637
MEX,BOG,310,8074,32757397
MEX,BOG,770,17180,70723016
MEX,BOG,680640,274837,1092517968
MEX,BOG,29,11,44788
MEX,BOG,16142,1751,7138945
MEX,BOG,1620,1246,5081428
MEX,BOG,51200,20832,84514174
MEX,BOG,28000,5640,22881142
MEX,BOG,241,1658,6760803
MEX,BOG,170,251,1022214
MEX,BOG,9,18,73394
MEX,BOG,5,90,366970
MEX,BOG,53,85,346582
MEX,BOG,116,239,974508
MEX,BOG,379,842,3446877
MEX,BOG,5,53,215370
MEX,BOG,629,8174,33329895
MEX,BOG,1,12,47341
MEX,BOG,4785,55610,227040612
MEX,BOG,1,28,113206
MEX,BOG,378,7371,30054810
MEX,BOG,1,24,98798
MEX,BOG,1681,32837,134718411
MEX,BOG,1,20,79510
MEX,BOG,452,9472,38620178
MEX,BOG,6,70,285124
MEX,BOG,379,5307,21846743
MEX,BOG,3,73,300511
MEX,BOG,1700,850,3465824
MEX,BOG,1948,8944,36746266
MEX,BOG,53,35769,145847338
MEX,BOG,29,10,43224
MEX,BOG,5,105,428987
MEX,BOG,216,1050,4282372
MEX,BOG,8270,496,2029568
MEX,BOG,36,18769,74887841
MEX,BOG,475000,5955,24500597
MEX,BOG,5,216,881828
MEX,BOG,68,2446,9974682
MEX,BOG,6082,1620,6607055
MEX,BOG,1015,134,545684
MEX,BOG,2012,41246,167464947
MEX,BOG,10868,2150,8610879
MEX,BUN,853200,56287,228851935
MEX,BUN,313000,10524,42787520
MEX,BUN,511000,7861,31960321
MEX,BUN,11200000,108965,443026815
MEX,BUN,603680,43010,174869384
MEX,BUN,917040,33483,136136229
MEX,BUN,10680000,97891,398006160
MEX,BUN,6127,52509,213491502
MEX,BUN,450000,41205,167530877
MEX,BUN,374000,9722,39525821
MEX,BUN,10789000,128923,524175308
MEX,BUN,128488,15204,61814360
MEX,BUN,153888,11655,47385197
MEX,BUN,2136000,19625,79791820
MEX,CLO,26,500,2016915
MEX,CLO,119165,54205,221120227
MEX,CLO,270900,155749,630400358
MEX,CLO,559,7644,30499677
MEX,CLO,417,1676,6660422
MEX,CLO,480,19,78287
MEX,CLO,3,57,232119
MEX,CLO,1231,14364,58568878
MEX,CLO,20,63,256195
